experiment,group_key,metric,n,mean,std,ci95_low,ci95_high,source_csv,descriptive_only,evidence_role
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=plangate_full,cascade_failed,3,8.333333,3.785939,4.000000,11.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=plangate_full,recovery_success,3,36.000000,3.000000,33.000000,39.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=plangate_full,amendment_success,3,7.000000,1.000000,6.000000,8.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=plangate_full,commitment_issued,3,195.666667,1.527525,194.000000,197.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_amendment,success,3,181.000000,2.645751,179.000000,184.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_amendment,cascade_failed,3,19.000000,2.645751,16.000000,21.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_amendment,recovery_success,3,29.666667,1.154701,29.000000,31.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_amendment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_amendment,commitment_issued,3,191.333333,3.511885,188.000000,195.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_commitment,success,3,178.333333,2.081666,176.000000,180.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_commitment,cascade_failed,3,21.666667,2.081666,20.000000,24.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_commitment,recovery_success,3,29.000000,1.000000,28.000000,30.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_commitment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_commitment,commitment_issued,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_recovery,success,3,137.666667,37.819748,94.000000,160.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_recovery,cascade_failed,3,62.333333,37.819748,40.000000,106.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_recovery,recovery_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_recovery,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=wo_recovery,commitment_issued,3,176.333333,36.665151,134.000000,198.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=plangate_full,success,3,188.000000,1.732051,187.000000,190.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=plangate_full,cascade_failed,3,12.000000,1.732051,10.000000,13.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=plangate_full,recovery_success,3,48.000000,1.732051,47.000000,50.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=plangate_full,amendment_success,3,4.666667,0.577350,4.000000,5.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=plangate_full,commitment_issued,3,195.666667,2.081666,194.000000,198.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=wo_amendment,success,3,182.000000,5.291503,178.000000,188.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.3|amendment_rate=0.1|gateway=wo_amendment,cascade_failed,3,18.000000,5.291503,12.000000,22.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
